"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(inf_smile;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;m_gaze_at;i_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;infant_voc;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;mo_smile;infant_voc;i_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;i_gaze_at_object;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_at_object;infant_voc)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;infant_voc;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;inf_smile;infant_voc;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;mother-speech;mo_smile;infant_voc)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;mother-speech;infant_voc)","(m_gaze_at)",0.52,1,5.432,0.18181818181818182,1.0,0.36363636363636365,11
"(infant_voc;mo_smile;inf_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;i_gaze_away;m_gaze_at_object)","(mo_smile)",0.121,2,1.392,1.0,0.92,0.96,25
"(m_gaze_away;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;mother-speech;inf_smile;i_gaze_at_object)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;mother-speech)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,32
"(mother-speech;inf_smile;infant_voc;i_gaze_away)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile;m_gaze_at_object)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;inf_smile;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;mother-speech;mo_smile;inf_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;inf_smile;m_gaze_at_object)","(i_gaze_at)",0.389,2,11.212,0.39285714285714285,1.0,0.7857142857142857,28
"(i_gaze_away;mother-speech;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;infant_voc;mother-speech;i_gaze_at_object)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at_object;m_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;infant_voc;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,13
"(mother-speech;m_gaze_at;mo_smile;i_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;i_gaze_at;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at_object)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,18
"(infant_voc;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;inf_smile)","(m_gaze_at;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;i_gaze_away;mo_smile)","(mother-speech;inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mother-speech;mo_smile;i_gaze_at)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile;mother-speech;m_gaze_at;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,36
"(inf_smile;i_gaze_at_object;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;mo_smile;m_gaze_at_object;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,16
"(inf_smile;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile;i_gaze_at_object;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;m_gaze_at_object;mo_smile;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;mother-speech)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;i_gaze_at_object)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,54
"(mother-speech;inf_smile;i_gaze_at;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at_object;mother-speech;infant_voc;inf_smile;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;infant_voc)","(mother-speech;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_at_object;infant_voc;mother-speech)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,32
"(inf_smile;mother-speech;i_gaze_at;mo_smile)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;infant_voc;inf_smile;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(infant_voc;inf_smile;i_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;inf_smile;i_gaze_at_object)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at;infant_voc;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mother-speech;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;infant_voc;i_gaze_away;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(mother-speech;m_gaze_at;mo_smile;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at)","(m_gaze_at;inf_smile)",0.253,85,115.001,0.0,0.037037037037037035,0.0,54
"(infant_voc;inf_smile)","(m_gaze_at_object)",0.178,8,10.503,0.7575757575757576,0.3333333333333333,0.5757575757575758,33
"(inf_smile;i_gaze_away)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,48
"(infant_voc;mo_smile)","(m_gaze_at;i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;i_gaze_at_object;inf_smile)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;i_gaze_away)","(mo_smile;m_gaze_at)",0.157,2,2.288,0.8333333333333334,1.0,0.8333333333333334,6
"(mo_smile;infant_voc;i_gaze_at_object)","(m_gaze_at_object;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;inf_smile;m_gaze_at;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(mother-speech;inf_smile;m_gaze_at)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away;infant_voc;mother-speech)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;infant_voc;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;mo_smile;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(infant_voc;m_gaze_at)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at_object;mother-speech)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_at;m_gaze_at_object;mo_smile;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;inf_smile)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;infant_voc;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;infant_voc;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mother-speech;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;i_gaze_at;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,25
"(inf_smile;mother-speech;mo_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;infant_voc;inf_smile)","(mother-speech;m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;i_gaze_at;m_gaze_away)","(infant_voc;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at;inf_smile;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;infant_voc;m_gaze_at_object)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_at_object;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;mo_smile;inf_smile;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;mother-speech;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mother-speech;inf_smile;i_gaze_at_object)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_away;inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away;mother-speech;mo_smile)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;m_gaze_at_object)","(mother-speech;inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;i_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;mo_smile;m_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;mother-speech;inf_smile;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,33
"(i_gaze_at_object;mo_smile)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,16
"(infant_voc;m_gaze_at_object;inf_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mo_smile;i_gaze_away;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away;i_gaze_at)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;mo_smile;infant_voc)","(inf_smile;i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile;inf_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at_object)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,29
"(m_gaze_at_object;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;mother-speech;inf_smile;mo_smile)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mother-speech;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;mo_smile;mother-speech;inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(mother-speech;mo_smile;inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object;infant_voc)","(m_gaze_at;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;inf_smile;i_gaze_at_object;infant_voc)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;infant_voc;i_gaze_at;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_away)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mo_smile;infant_voc)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;infant_voc;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;infant_voc;i_gaze_at_object;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mother-speech;i_gaze_at;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mother-speech;inf_smile;i_gaze_at)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;infant_voc;m_gaze_away)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_away)","(m_gaze_at_object)",0.292,18,18.841,0.21794871794871795,0.10256410256410256,0.5512820512820513,78
"(i_gaze_at_object;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;m_gaze_at;mo_smile)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;mother-speech;infant_voc;i_gaze_at)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at)","(mo_smile;mother-speech;i_gaze_at)",0.165,369,310.035,0.0,0.0,0.0,5
"(mo_smile;m_gaze_away)","(mother-speech;i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech)","(m_gaze_at;i_gaze_at;inf_smile)",0.148,105,122.48,999.0,999.0,999.0,1
"(mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,43
"(inf_smile;i_gaze_at;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at;i_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;infant_voc)","(mother-speech;inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at_object)","(inf_smile)",0.129,27,44.81,1.0,1.0,1.0,64
"(i_gaze_away;m_gaze_at;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech;inf_smile;i_gaze_at_object)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;infant_voc;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_at_object;mo_smile;infant_voc)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(mother-speech;i_gaze_at;mo_smile;inf_smile)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_away;mo_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;i_gaze_at_object)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,36
"(mo_smile;m_gaze_at;infant_voc;inf_smile;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;i_gaze_at_object)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;infant_voc)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,18
"(mother-speech;mo_smile;inf_smile;infant_voc;i_gaze_away)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;infant_voc)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;i_gaze_at;m_gaze_at;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_away;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile;i_gaze_at;mother-speech)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_at_object)","(mother-speech)",0.311,31,24.052,0.9473684210526315,1.0,1.0,19
"(i_gaze_at_object;m_gaze_at_object;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;mo_smile;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_at)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,13
"(m_gaze_at_object;mother-speech;inf_smile)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;inf_smile;i_gaze_away;mother-speech;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_at;mother-speech;mo_smile)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;i_gaze_at;mo_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;inf_smile)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,14
"(inf_smile;infant_voc;mo_smile)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;i_gaze_at;infant_voc)","(m_gaze_at)",0.613,1,9.198,0.0,1.0,0.43243243243243246,37
"(i_gaze_at;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(mother-speech;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away;infant_voc;inf_smile)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mo_smile)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;mo_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_at;inf_smile;infant_voc;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;inf_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,91
"(mother-speech;inf_smile;infant_voc)","(i_gaze_at;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mother-speech;infant_voc)","(m_gaze_at_object;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;mother-speech;infant_voc)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;infant_voc;inf_smile)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_at;infant_voc)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,10
"(mother-speech;m_gaze_away;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;mo_smile;mother-speech;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(mo_smile;infant_voc;m_gaze_away)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_away;m_gaze_away)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;inf_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_at_object;infant_voc;m_gaze_at)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away)","(inf_smile;i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at_object;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mother-speech;inf_smile;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,16
"(m_gaze_away;mo_smile)","(inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;infant_voc;mother-speech;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at;inf_smile;mo_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;i_gaze_at)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(mother-speech;inf_smile;i_gaze_at_object)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,20
"(i_gaze_at_object;mother-speech;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;mother-speech;inf_smile;i_gaze_at_object)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away;inf_smile;mother-speech)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;infant_voc;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;mother-speech;inf_smile;infant_voc)","(mo_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;infant_voc;inf_smile)","(mo_smile;m_gaze_at)",0.327,1,3.285,0.2,1.0,0.2,5
"(mo_smile;inf_smile)","(i_gaze_at;mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;m_gaze_at;inf_smile;mo_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;infant_voc)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;i_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(inf_smile;infant_voc;m_gaze_at)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc)","(m_gaze_at_object;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;mother-speech;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_at_object;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;mother-speech;m_gaze_at_object)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile)","(i_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(inf_smile;mo_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;inf_smile;mo_smile;i_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at_object;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(mother-speech;m_gaze_at;inf_smile;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(mo_smile;inf_smile;i_gaze_at_object)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,13
